Post,Title,Comment,Query,Contents
74,Looking for good X-Plane Helicopter (please suggest a model you have parameters for),4,"I am aware about Tridge’s * but those parameters does not fly well with recent ArduCopter, or XP11 (whichever is the reason)",*  Fantastic ! - I just built pr-autotune-2 and will follow the release page instructions tomorrow. - must set up my X-Plane (usually used for flight simulation without Atdupilot) Autotune for traditional heli must be a very welcome feature. Thank you. I’ll let you know how it goes.
74,Looking for good X-Plane Helicopter (please suggest a model you have parameters for),5,"I am aware about Tridge’s * but those parameters does not fly well with recent ArduCopter, or XP11 (whichever is the reason)",* let me know what aircraft you plan to use.  I suspect we will have to reduce the min and max sweep frequencies.
74,Looking for good X-Plane Helicopter (please suggest a model you have parameters for),6,"I am aware about Tridge’s * but those parameters does not fly well with recent ArduCopter, or XP11 (whichever is the reason)",EDIT sorry I was thinking your building VTOL.
74,Looking for good X-Plane Helicopter (please suggest a model you have parameters for),7,"I am aware about Tridge’s * but those parameters does not fly well with recent ArduCopter, or XP11 (whichever is the reason)","*  I am trying to use Bell Jetranger 206 -right now I run into some problems with the instructions on: * I am not sure whatever the instructios saying “$ modules/waf/waf-light plane” should really say “copter” instead of plane,  - in any case, the command works as expected, but the  mavproxy.py --master=tcp:0.0.0.0:5760 --console just waits for heartbeat… This part we had running at work, so I should be able to get it working again …"
74,Looking for good X-Plane Helicopter (please suggest a model you have parameters for),8,"I am aware about Tridge’s * but those parameters does not fly well with recent ArduCopter, or XP11 (whichever is the reason)",* Read down below in the instructions that describe starting the sim for the heli. The way you are building and running it is a little different to how I typically do it. This is what I think you need to do You should put heli like below to build the heli code modules/waf/waf-light heli Then you would run it with this command build/sitl/bin/arduheli --model xplane-heli It explains some other special things you will need to do to be able to enable/disable motor interlock.
74,Looking for good X-Plane Helicopter (please suggest a model you have parameters for),9,"I am aware about Tridge’s * but those parameters does not fly well with recent ArduCopter, or XP11 (whichever is the reason)","* Thank you. Yes, I am I am usually starting thing using sim_vehicle… The second line needed a small change, but your suggestion works Anyway- I got It running now as sim_vehicle - troubleshooting now why LOITER always fly forward and loses altitude (using Tridge’s old param file)"
74,Looking for good X-Plane Helicopter (please suggest a model you have parameters for),10,"I am aware about Tridge’s * but those parameters does not fly well with recent ArduCopter, or XP11 (whichever is the reason)","*   I did change ATC_HOVR_ROL_TRM from 300 to -300 The copter has a bias to do forward flight at >25m/s  - beacuse when the airframe is level (pitch=0) then the rotor is tilted forward. A 2.5° pitch up make it hover in stabilize.  (is that critical for tuning?) The worst part is that the autothrottle is all over the place, between 0 and 100% - makes it loose altitude slowly while tuning. Please see attached log:"
74,Looking for good X-Plane Helicopter (please suggest a model you have parameters for),11,"I am aware about Tridge’s * but those parameters does not fly well with recent ArduCopter, or XP11 (whichever is the reason)","Yes.  You will need to adjust the AHRS trim to make the flight controller attitude read 0 deg pitch attitude for a no drift hover. I think you will have to set AHRS_TRIM_Y to 0.0436 which is 2.5 deg in radians So I am guessing that the PSC_ACCZ_P gain is too high. You may need some D gain as well but I would try lowering P gain first. We never talked about min and max sweep frequencies. For that aircraft, I am guessing that that you will want to start at 3 rad/s for min and 20 rad/s for max I am on the road today so I won’t have access to a computer to view the log until later."
74,Looking for good X-Plane Helicopter (please suggest a model you have parameters for),12,"I am aware about Tridge’s * but those parameters does not fly well with recent ArduCopter, or XP11 (whichever is the reason)","* Thank you, I appreciate your insight and help very much.  I suspected the AHRS_TRIM was a solution, but I were not sure it was “as simple as that” with tradheli too. I also omitted the notch filter, as I were not sure that would help the SIM."
74,Looking for good X-Plane Helicopter (please suggest a model you have parameters for),13,"I am aware about Tridge’s * but those parameters does not fly well with recent ArduCopter, or XP11 (whichever is the reason)",I believe that it is that simple. Re-Referencing the pitch attitude is really the only thing you can do. Your stick has to be at the trim position (RC2_TRIM) in order for the autotune to start. That trim position is associated with zero pitch attitude. Copter doesn’t have a way to specify a trim value other than zero. So we must re-reference the ahrs.
74,Looking for good X-Plane Helicopter (please suggest a model you have parameters for),14,"I am aware about Tridge’s * but those parameters does not fly well with recent ArduCopter, or XP11 (whichever is the reason)","* I’ve found a AHRS_TRIM_Y that makes it stand still,  - which is pretty level for the rotor, interfere with the autotune which complains about getting the copter level. I needed to reduce PSC_ACCZ_P all the way down to 0.12 or so , because 0.5 produced wild collective jerking. I could not use the recommended settings from “Attitude Controller Setup” - because then the copter becomes so unstable, that it crashes within short time. Files are here: * The big tuning session 00000016*.bin  may be of some interest… maybe. The resulting PID’s are in the bell206_results.param 00000018*.bin is a test flight, it shows far from good results. the copter is not even able to get to GUIDED position. (at this point I also suspect compass issue) Any attempt on tuning Max Gain, Rate D and Rate P  ends up with extreme manouvers, and the main rotor gets ripped off."
74,Looking for good X-Plane Helicopter (please suggest a model you have parameters for),15,"I am aware about Tridge’s * but those parameters does not fly well with recent ArduCopter, or XP11 (whichever is the reason)","* I was looking over your data.  I saw that you left the AUTOTUNE_FRQ_MAX and AUTOTUNE_FRQ_MIN at the default values.  You will need to set them to the following for this aircraft AUTOTUNE_FRQ_MIN = 3 AUTOTUNE_FRQ_MAX =20 If you can get the frequency sweeps completed for each axis for the ANGLE_P tuning and post them, I probably can figure out the Rate P and Rate D gains.  The angle_P tuning that you conducted did not work because the min frequency was too high.  Please conduct the ANGLE_P tuning for each axis in separate flights so the log file sizes are manageable. thanks Bill"
74,Looking for good X-Plane Helicopter (please suggest a model you have parameters for),16,"I am aware about Tridge’s * but those parameters does not fly well with recent ArduCopter, or XP11 (whichever is the reason)",* Also I wanted to have  you disable the ATC_RAT_XXX_FLTE and ATC_RAT_XXX_FLTD.  You can leave the ATC_RAT_XXX_FLTT filter at 20.  There is enough time delay due to the nature of this aircraft.  Don’t need to add to it in the control signals. And reset the ATC_ANG_XXX_P gains to 4.5 for all axes before running the ANGLE_P tuning
74,Looking for good X-Plane Helicopter (please suggest a model you have parameters for),17,"I am aware about Tridge’s * but those parameters does not fly well with recent ArduCopter, or XP11 (whichever is the reason)","*  Please see the files named autotune-Y.*  in * I followed your advice regarding FLTE and FLTD, and was trying to tune yaw this time, first with ATC_ANG_XXX_P at 4.5  (but as before, that led to loss of control rather early) so I set them to 3  (I think I often flew with “2” ) - but failed in the usual way. Status is: it flies “acceptable” in STABILIZE, LOITER/POSHOLD but is not good enough for AUTOTUNE Is there a particular order you recommend for AXES and AUTOTUNE_SEQ items ?"
74,Looking for good X-Plane Helicopter (please suggest a model you have parameters for),18,"I am aware about Tridge’s * but those parameters does not fly well with recent ArduCopter, or XP11 (whichever is the reason)","At this point, I just want a sweep in each axis using the angle_p tuning.  You can stop the tuning after the sweep.  One thing that I forgot to mention with angle_p tuning is that you can fly the aircraft while it is doing the sweep. That way the user can help keep it the aircraft from drifting too far. In your case, you can help keep it in a stable hover. It will kick you out of the autotune if you put more than 5 deg of correction. You can probably also raise the Rate p gains in pitch and roll to help stabilize the aircraft."
74,Looking for good X-Plane Helicopter (please suggest a model you have parameters for),19,"I am aware about Tridge’s * but those parameters does not fly well with recent ArduCopter, or XP11 (whichever is the reason)","*  from looking at a SITL model I tried tuning of a bell 206, I had Rate P and D gains pretty high. Rate P gains were over 1 and rate D gains around 0.1. So I think there is room for you to increase the gains. The issue becomes that the lag in the response is pretty high. You might do better tuning the S-76 helicopter.  I saw that that helicopter is one of the xplane selections."
74,Looking for good X-Plane Helicopter (please suggest a model you have parameters for),20,"I am aware about Tridge’s * but those parameters does not fly well with recent ArduCopter, or XP11 (whichever is the reason)",*  Try these gains. Let me know if you know from experience that what I have proposed won’t work.   Use only tune seq of 4 (angle_P).  I added in ILMI which will allow the integrator to grow in a hover * (1.0 KB) By the way I saw that you had ATC_PIRO_COMP enabled.  That feature does not work.  So I set it to zero for the params I sent  you
74,Looking for good X-Plane Helicopter (please suggest a model you have parameters for),21,"I am aware about Tridge’s * but those parameters does not fly well with recent ArduCopter, or XP11 (whichever is the reason)","* Using your suggested parameters, I successfully passed pitch tuning seq 4 for pitch: 23-successfull pitch-tune.BIN  then, following flight appended to that log(sorry) - and shows a roll tuning that did not go anywhere, it seems like the heli was just oscillating. Then, “successfull yaw.BIN”   - filename says it all. So I re-tried for roll, and uploaded “successfull roll.BIN” Success. Finally, I flew a “Testflight.BIN”  - which produced usable Stabilize performance, a very bumpy GUIDED and POSHOLD mission. (crashed due to mechanical overload when switching to stabilize, as POSHOLD went wild) What should be the next tunings steps, now that all axes of Seq4 are completed ? What "
74,Looking for good X-Plane Helicopter (please suggest a model you have parameters for),22,"I am aware about Tridge’s * but those parameters does not fly well with recent ArduCopter, or XP11 (whichever is the reason)","*   The Yaw is probably the most responsive with the least amount of lag.  I would suggest increasing the ATC_ACCEL_Y_MAX to 20000.  Re-run the AUTOTUNE_SEQ 4 for the yaw again.   we may need to lower it again but this allows me to see what the yaw axis is capable of. Looking at the test flight, you will have to stop testing this in modes other than stabilize and acro until we have figured out the tuning for the stabilize.  At this point, Loiter, poshold, guided and auto modes are off limits.  The position controller will have to be tuned separately after you have tuned the attitude controller.  It is pretty evident at this point from your attempted flights in these modes that use the position controller that you will have to cut the position controller gains back.  They are way too high for this aircraft. Ok back to the attitude controller.  ATC_INPUT_TC needs to be at least 0.5.  The aircraft can’t physically be pushed lower than a 0.5 sec time constant in attitude.  Not going to be possible. Set ATC_ACCEL_R_MAX and ATC_ACCEL_P_MAX  to  3000.  I would recommend setting the ATC_RAT_R_MAX and ATC_RAT_P_MAX to 50 deg/s.  There is an oscillation in the pitch and roll axes.  I think these are due to the ATC_ANG_PIT_P.  set ATC_ANG_PIT_P to 4.5 and set ATC_ANG_RLL_P to 7. I don’t think you will find the attitude controller performance to be very good.  You certainly won’t be able to get it to hold the attitude within 1-2 deg.  Slowing down the response shaping using the ATC_INPUT_TC, ATC_ACCEL_X_MAX and ATC_RAT_X_MAX params will help in pitch and roll axes.  It will allow the aircraft time to catch up. Except for the data I asked for with the yaw axis, I would abandon using the autotune any further.  I think I have learned enough to help tune the best I can.  After you make the changes I asked for above for pitch and roll axes.  please fly in stabilize and provide quick inputs and hold them.  you only need to make inputs that result in 10 deg attitude changes.  hold the input in until you see it achieve a steady state attitude change.  do this in both pitch and roll axes."
74,Looking for good X-Plane Helicopter (please suggest a model you have parameters for),23,"I am aware about Tridge’s * but those parameters does not fly well with recent ArduCopter, or XP11 (whichever is the reason)","Thank you * Based on your advise, 've done this: ATC_INPUT_TC was 0.2, now 0.5 ATC_ACCEL_R_MAX, ATC_ACCEL_P_MAX was 8000,  now3000 ATC_ACCEL_Y_MAX  2000 , now 20000 ATC_RATE_R_MAX and ATC_RATE_P_MAX to 50 deg/s. ATC_ANG_PIT_P was 6.9 , is 4.5 ATC_ANG_RLL_P was 10 , is 7 The results are uploaded as “Testflight2.BIN” I am impressed about your prediction/precision of the values.    it flies quite well, and the Yaw is greatly improved. Edit: first now I see your suggestion about using the Sikorsky  S-76 - I can switch to it if you like, the only reason for using the Bell206 is that old example config Tridge made."
74,Looking for good X-Plane Helicopter (please suggest a model you have parameters for),24,"I am aware about Tridge’s * but those parameters does not fly well with recent ArduCopter, or XP11 (whichever is the reason)","Thanks. I have been doing this for a while so it seems that I have been getting a better sense of the gain settings. One thing I just realized is that we are needlessly limiting our pitch and roll cyclic control.  Set the H_CYC_MAX to 4500.  Then you will have to reduce the pitch and roll VFF, rate P and rate D gains by half. If you are looking to mimic a multicopter flying qualities of a vehicle of the same size as the bell 206, then the S-76 would probably be a better choice even though it is larger than the bell 206."
74,Looking for good X-Plane Helicopter (please suggest a model you have parameters for),25,"I am aware about Tridge’s * but those parameters does not fly well with recent ArduCopter, or XP11 (whichever is the reason)","* Thanks. I changed: H_CYC_MAX 2500 to 4500 ATC_RAT_PIT_VFF ATC_RAT_RLL_VFF  0.5 to 0.25 ATC_RAT_PIT_P ATC_RAT_RLL_P 0.3 to 0.15 ATC_RAT_PIT_D ATC_RAT_RLL_D 0.1 to 0.05 uploaded  test flight “H_CYCMAX plus more changed.BIN” Basically: the cyclic controls are quite sluggish. I also tried to move to S-76 - just for the simplicity of not using a addon-heli - and as you say, maybe more familiar performance. uploaded “S76-C test with current PIDs.BIN” main issue with it is that it oscillates in pitch axis, I am trying to tweak it not to crash and perform an autotune for pitch right now."
74,Looking for good X-Plane Helicopter (please suggest a model you have parameters for),26,"I am aware about Tridge’s * but those parameters does not fly well with recent ArduCopter, or XP11 (whichever is the reason)",Then put the gains back to where they were. Maybe I am mistaken that making the cyc_max change would have doubled the sensitivity.
74,Looking for good X-Plane Helicopter (please suggest a model you have parameters for),27,"I am aware about Tridge’s * but those parameters does not fly well with recent ArduCopter, or XP11 (whichever is the reason)","* The log “restored PIDs, Bell and Sikorsky.BIN” shows the results. First part is with the Bell, second part the S76 Let’s follow your advise and focus on the S76. Right now, it’s oscillating in the pitch axis."
74,Looking for good X-Plane Helicopter (please suggest a model you have parameters for),28,"I am aware about Tridge’s * but those parameters does not fly well with recent ArduCopter, or XP11 (whichever is the reason)","Ok.  Sounds good. The pitch oscillations are pretty low frequency so I think they are mainly being caused by the attitude feedback loops.  You can try reducing the Pitch VFF to 0.3 and reduce the ANG_P to 3.  If that doesn’t’ remove the oscillations or change the frequency then return those back to their previous settings and set the Rate P and Rate D values to half their current value.  Hopefully we can get the oscillations to stop with one of those two ways. Once you get the pitch axis not to oscillate, I would recommend that we go back to try and use the autotune.  I want you to try SEQ = 1 for the pitch axis and see if that works for setting the VFF.  Then I want you to try using SEQ =2 for the pitch axis.  I would like to see if it can determine the max gains.  If you can’t get it to complete the sweep, then go to SEQ=4 for the pitch axis and set ATC_ACCEL_P_MAX to 50000, ATC_RAT_P_MAX to 100 and ATC_INPUT_TC to 0.2.  I am purposely setting these high so I can get a better frequency sweep result.  We will return them to lower values once I am able to see what is happening with the pitch axis."
74,Looking for good X-Plane Helicopter (please suggest a model you have parameters for),29,"I am aware about Tridge’s * but those parameters does not fly well with recent ArduCopter, or XP11 (whichever is the reason)","*  Hi, I am reading you post now, because I’ve been working hard on kind-of what you describe. I did upload “S76 manual tune.BIN”  which is a result of me manually tuning the S76 to fly well enough for autotune. The resulting params are uploaded as “SIKok.param” Then, I did SEQ=4  for all three axes. and ended up with “SIKok_plus_autotune.param” One significant difference is that I did not increase ATC_ACCEL_P_MAX  - rather decreased some - as I had some issues where the heli got destroyed by excessive forces during the tuning. I will continue this work tomorrow,  doing what you described above. In any case, the heli is now behaving ok, kind of slow and smooth as expected.  - except navigation flight - which is still a jerky experience, and passengers would be sick and scared  Let’s assume the steps above produce even better results. What would be the next steps to make PSC_ play along ?"
74,Looking for good X-Plane Helicopter (please suggest a model you have parameters for),30,"I am aware about Tridge’s * but those parameters does not fly well with recent ArduCopter, or XP11 (whichever is the reason)",* I loaded Xplane and played with the S-76.  First I think your H_RSC_MODE setting is wrong.  It should be SETPOINT which is 2.  Then H_RSC_SETPOINT should be 100.  That will make the rotor speed read 100 percent on the gauges in the cockpit.  I then had to set my AHRS_TRIM_Y to 0.082 and the ATC_HVR_RLL_TRM to -380.  That gave me a pretty good no drift hover.  I found the ATC_RAT_YAW_P causing a significant roll oscillation but never saw the pitch oscillation.  So I set Yaw  P to 0.2.  I think both pitch and roll rate P gains were 0.2 and the Rate D gains were 0.01.  Its late and I have an early and busy day at work tomorrow.  I plan to work on tuning the attitude controller tomorrow during our Dev meeting.  So I should have more to report tomorrow night U.S. Eastern Time.
74,Looking for good X-Plane Helicopter (please suggest a model you have parameters for),31,"I am aware about Tridge’s * but those parameters does not fly well with recent ArduCopter, or XP11 (whichever is the reason)","* The proper governor setup was a good catch, I did notice that it lost too much headspeed when descending/levelling off after a long descend, but did not give it any attention. I applied your other suggestions too, but can’t perform the AUTOTUNE_SEQ 1 from the previous post as it never completes. My main issue now (with the latest changes) is that there is some extreme twitching on the pitch axis, please see video “S-76C - 2021-09-27 09.46.31.avi”"
74,Looking for good X-Plane Helicopter (please suggest a model you have parameters for),32,"I am aware about Tridge’s * but those parameters does not fly well with recent ArduCopter, or XP11 (whichever is the reason)","* after briefly looking over your tuning gains, I would say that the issue in your pitch axis comes from the rate D gain being too high. I think that gain needs to be lower than .05."
74,Looking for good X-Plane Helicopter (please suggest a model you have parameters for),33,"I am aware about Tridge’s * but those parameters does not fly well with recent ArduCopter, or XP11 (whichever is the reason)","*  Please restart at  these params (or yours)   27sept.param * those are based on the manual tune from the post “SIKok.param” After that, I posted  “SIKok_plus_autotune.param” - but those are much worse (only completed SEQ4) So- If we assume you are commenting on something like those 27sept.param - then we are on the same page. You wrote you think the "" the Rate D gains were 0.01""   - mine are 0.4 now, the problem is that if I reduce Pitch Rate D to as much as 0.4 , then any 20°upset will oscillate for >15 seconds Please share your settings. maybe our params diverged greatly at some point?"
74,Looking for good X-Plane Helicopter (please suggest a model you have parameters for),34,"I am aware about Tridge’s * but those parameters does not fly well with recent ArduCopter, or XP11 (whichever is the reason)","* I got it figured out.  The biggest problem we faced was slow data rates from xplane to SITL.  Set the data output in the Xplane menu to 100 hz  That made a huge difference in the gains I could set.  This model is certainly not so realistic from true helicopter dynamics.  It models a lot of the coupling that I’d expect but not the instabilities of the rotor.  But that is good for  you.  Here is the param file I built.  It flies really well in stabilize.  I ran out of time and couldn’t get to loiter or althold.  Do a param compare in mission planner to see what i changed.  I guess as far as the rotor speed, I was wrong.  I thought that RSC Mode 2 was what was needed.  You really want RSC Mode 3 (can’t use mode 4 as there is no RPM).  Use my throttle curve settings.  It holds rotor speed at 100% fairly well. Here is the param file * (22.7 KB)"
74,Looking for good X-Plane Helicopter (please suggest a model you have parameters for),35,"I am aware about Tridge’s * but those parameters does not fly well with recent ArduCopter, or XP11 (whichever is the reason)","* great catch! yes, 100hz helps - it’s almost embarassing, but I thought of that eary on, but then I thought that it flew nothing like the stock 15Hz, and I (incorrectly) assumed the SITL requested a higher data rate where needed (as if it was possible like over MAVlink) Anyway- It’s good progess to have discovered that. Most of the rate PIDs are about 10x the size I use on some 25kg multirotors, (MTOW 50kg) I obviously do not fully understand why the position controller needs higher gains as well - I would believe that if desired attitude was set by properly tuned STAB/RATE PID’s - then the PSC would work the same…   obviously it’s not like that.  and more PSC_  params needs to be increased/changed. Also - you are flying EK3, I flew EK2  (till now - because I based on Tridge’s old example.)"
74,Looking for good X-Plane Helicopter (please suggest a model you have parameters for),36,"I am aware about Tridge’s * but those parameters does not fly well with recent ArduCopter, or XP11 (whichever is the reason)","I don’t think that these PID gains are valid. We would need to get an actual validated model to lay any confidence in these gains.  I think these would also have a significant impact on the actuators because of the high frequency/rate requests. The PSC gains will probably need to be reduced even though the attitude controller PIDs were increased. The PSC gains rely more on the shaping of the attitude controller which is really slow in this case. Thus the requested corrections from the position controller for velocity and position must be slower than what would be used for a 10 lb multicopter. This is due to the position controller, like the pilot, is working thru the attitude controller. I was using the default EKF for 4.1 which I believe is EK3.  I started a fresh sim with no EEPROM and thus got all default Params before making changes for the model. Much of my tuning work for the rate controller was done in acro with the attitude feedback turned off. This assured that I wasn’t driving an instability. Once I was happy with the flying qualities in acro then I moved into stabilize and adjusted the shaping parameters to stay within the capabilities of the aircraft."
74,Looking for good X-Plane Helicopter (please suggest a model you have parameters for),37,"I am aware about Tridge’s * but those parameters does not fly well with recent ArduCopter, or XP11 (whichever is the reason)","* As you say… “I don’t think that these PID gains are valid.” Unfortunatly its PID’s like that that make this thing move “realistically” As a point, during this weekend, I too did start “from scratch” with defaults for this AC build. (but with liberal use of diff/meld to quickly merge in non-tuning-related setting) I did the usual stuff covered in “copter manual tuning” and “copter advanced tuning” And also ended up with a tune that flew fine in STABILIZE (except for the jerking due to too low UDP frame rate) And also … the PSC_* were nowhere near good (this was basically what I wanted to verify) I did increase some PSC_*P pretty much and that did not help a lot, and even worse, I had absolutely no success in making it properly control the yaw in GUIDED, and there is not even a PSC_ param for that. (later I deleted that config - as it did not work that much better, and I did not want to bring more confusion with yet another configuration) Right now, I speculate whatever the problem really is in the sim_vehicle layer between ardupilot and x-plane  - and a change there could magically make everything behave “normally” … but then I know that planes in X-Plane work fine - and the interface between X-Plane and ArduCopter is probably the same… I hope you have some ideas."
75,Is there a way to take off using a Guided mode WP?,1,"Simply put, after arming, I would like to be able to take off by switching to Guided mode and setting a new WP that sets the desired altitude. However this doesn’t seem to work: (the code below is a Python script running in MP) * The above doesn’t work. The craft doesn’t lift off the ground. Or perhaps, is there some way to accomplish this in Guided mode without using waypoints?",Any ideas? Is it not possible to programmatically takeoff in Guided mode?
75,Is there a way to take off using a Guided mode WP?,2,"Simply put, after arming, I would like to be able to take off by switching to Guided mode and setting a new WP that sets the desired altitude. However this doesn’t seem to work: (the code below is a Python script running in MP) * The above doesn’t work. The craft doesn’t lift off the ground. Or perhaps, is there some way to accomplish this in Guided mode without using waypoints?",You need to give a takeoff command with altitude as an argument
75,Is there a way to take off using a Guided mode WP?,3,"Simply put, after arming, I would like to be able to take off by switching to Guided mode and setting a new WP that sets the desired altitude. However this doesn’t seem to work: (the code below is a Python script running in MP) * The above doesn’t work. The craft doesn’t lift off the ground. Or perhaps, is there some way to accomplish this in Guided mode without using waypoints?","Thanks *, that makes sense conceptually but is there support for it in Python scripts? I am not seeing a corresponding API for it, like there is for example for setting a guided waypoint, or changing the flight mode, etc. I would love to have something like: Perhaps a question for *?"
75,Is there a way to take off using a Guided mode WP?,4,"Simply put, after arming, I would like to be able to take off by switching to Guided mode and setting a new WP that sets the desired altitude. However this doesn’t seem to work: (the code below is a Python script running in MP) * The above doesn’t work. The craft doesn’t lift off the ground. Or perhaps, is there some way to accomplish this in Guided mode without using waypoints?",*
75,Is there a way to take off using a Guided mode WP?,5,"Simply put, after arming, I would like to be able to take off by switching to Guided mode and setting a new WP that sets the desired altitude. However this doesn’t seem to work: (the code below is a Python script running in MP) * The above doesn’t work. The craft doesn’t lift off the ground. Or perhaps, is there some way to accomplish this in Guided mode without using waypoints?","That’s DroneKit… I am running python scripts in MissionPlanner. I believe the available APIs are quite different, but perhaps I am wrong?.. Anyway, looks like this might work: Wading through the examples in the MP repo, it looks like there may be a way to do this using Locationwp() with a custom id for takeoff, but it’s not working for me. Those examples use APIs that are no longer available or take different parameters, such as MAV.setWPCurrent, and MAV.setWPACK."
75,Is there a way to take off using a Guided mode WP?,6,"Simply put, after arming, I would like to be able to take off by switching to Guided mode and setting a new WP that sets the desired altitude. However this doesn’t seem to work: (the code below is a Python script running in MP) * The above doesn’t work. The craft doesn’t lift off the ground. Or perhaps, is there some way to accomplish this in Guided mode without using waypoints?","using locationwp is for in mission commands for a just takeoff, doCommand is the correct method"
75,Is there a way to take off using a Guided mode WP?,7,"Simply put, after arming, I would like to be able to take off by switching to Guided mode and setting a new WP that sets the desired altitude. However this doesn’t seem to work: (the code below is a Python script running in MP) * The above doesn’t work. The craft doesn’t lift off the ground. Or perhaps, is there some way to accomplish this in Guided mode without using waypoints?",Thanks * for confirming. How about a MAV.Takeoff(altitude) function in the next version… could be a nice intuitive addition to the Python APIs available from MP scripts. wink wink
76,SIM Hit ground at 12 m/s: the initial climb inexplicably stops,1,"I am using a very simple python script from within MP to arm, takeoff and climb to 50m, then descend, land, and disarm. The script arms the virtual quad (sitl) successfully, then begins a climb by setting RC3 to 2000 and watching the altitude. The problem is, once the vquad climbs to about 10m, the HUD shows “potential thrust loss”, and the virtual quad presumably “falls from the sky”. I am seeing the following messages: * Questions:  Why is the quad attempting to enter AUTO mode by itself, if the mode is set to Stabilize? I have no such logic in my python script. What’s with the SaveWaypoint LOW/MIDDLE messages? I am not manipulating any waypoints from my script. Why is the climb to 50m being aborted automatically after the initial first few meters (anywhere from 5 - 11m)?  Here’s my simple script for reference, if it helps… *","Any ideas anyone? Why do I see a “potential thrust loss” error, followed by a crash? This is all with SITL, not using a real quad just yet until I figure out the scripting part 100%. Weird clue, arming works fine and the quad stays in armed mode indefinitely. After arming, as soon as MP executes any python statement that references “Script.” or “cs.”, it immediately reports “Mode change to AUTO failed: initialisation failed”, and the subsequent climb starts but immediately fails – and the quad hits the ground. I am stumped. Please help "
76,SIM Hit ground at 12 m/s: the initial climb inexplicably stops,2,"I am using a very simple python script from within MP to arm, takeoff and climb to 50m, then descend, land, and disarm. The script arms the virtual quad (sitl) successfully, then begins a climb by setting RC3 to 2000 and watching the altitude. The problem is, once the vquad climbs to about 10m, the HUD shows “potential thrust loss”, and the virtual quad presumably “falls from the sky”. I am seeing the following messages: * Questions:  Why is the quad attempting to enter AUTO mode by itself, if the mode is set to Stabilize? I have no such logic in my python script. What’s with the SaveWaypoint LOW/MIDDLE messages? I am not manipulating any waypoints from my script. Why is the climb to 50m being aborted automatically after the initial first few meters (anywhere from 5 - 11m)?  Here’s my simple script for reference, if it helps… *",Stetting all rc inputs to the center is changing the flight mode via the flight mode channel and also setting the save waypoint switch. I suspect it is then crashing because the joystick override of RC is timing out. You just need to re-send RC every second or two.
76,SIM Hit ground at 12 m/s: the initial climb inexplicably stops,3,"I am using a very simple python script from within MP to arm, takeoff and climb to 50m, then descend, land, and disarm. The script arms the virtual quad (sitl) successfully, then begins a climb by setting RC3 to 2000 and watching the altitude. The problem is, once the vquad climbs to about 10m, the HUD shows “potential thrust loss”, and the virtual quad presumably “falls from the sky”. I am seeing the following messages: * Questions:  Why is the quad attempting to enter AUTO mode by itself, if the mode is set to Stabilize? I have no such logic in my python script. What’s with the SaveWaypoint LOW/MIDDLE messages? I am not manipulating any waypoints from my script. Why is the climb to 50m being aborted automatically after the initial first few meters (anywhere from 5 - 11m)?  Here’s my simple script for reference, if it helps… *","That’s interesting, thanks. That would be doable in Java or C#… it would require a background thread, no? I am not sure if that’s even a thing in a python script  Perhaps I can change the joystick override behavior somehow for the SITL craft? Disable changing of flights mode via the sticks?"
76,SIM Hit ground at 12 m/s: the initial climb inexplicably stops,4,"I am using a very simple python script from within MP to arm, takeoff and climb to 50m, then descend, land, and disarm. The script arms the virtual quad (sitl) successfully, then begins a climb by setting RC3 to 2000 and watching the altitude. The problem is, once the vquad climbs to about 10m, the HUD shows “potential thrust loss”, and the virtual quad presumably “falls from the sky”. I am seeing the following messages: * Questions:  Why is the quad attempting to enter AUTO mode by itself, if the mode is set to Stabilize? I have no such logic in my python script. What’s with the SaveWaypoint LOW/MIDDLE messages? I am not manipulating any waypoints from my script. Why is the climb to 50m being aborted automatically after the initial first few meters (anywhere from 5 - 11m)?  Here’s my simple script for reference, if it helps… *","Set this lot to 0: RC_OVERRIDE_TIME, FLTMODE_CH and all RCx_OPTION"
76,SIM Hit ground at 12 m/s: the initial climb inexplicably stops,5,"I am using a very simple python script from within MP to arm, takeoff and climb to 50m, then descend, land, and disarm. The script arms the virtual quad (sitl) successfully, then begins a climb by setting RC3 to 2000 and watching the altitude. The problem is, once the vquad climbs to about 10m, the HUD shows “potential thrust loss”, and the virtual quad presumably “falls from the sky”. I am seeing the following messages: * Questions:  Why is the quad attempting to enter AUTO mode by itself, if the mode is set to Stabilize? I have no such logic in my python script. What’s with the SaveWaypoint LOW/MIDDLE messages? I am not manipulating any waypoints from my script. Why is the climb to 50m being aborted automatically after the initial first few meters (anywhere from 5 - 11m)?  Here’s my simple script for reference, if it helps… *","Thanks! Now those errors went away, but the quad doesn’t climb. It just stays on the ground, armed, and the altitude in the HUD remains at 0 indefinitely."
