Post,Title,Comment,Query,Contents
5,Minimum motor PWM after take off,16,"I need to set a minimum PWM for the motor that it will not go below after take off. Is there a way to do that? Obviously during arming and taking off PWM will need to be lower than that. But once air borne I cannot have throttle PWM go below a certain value, or else the copter becomes unstable, has poor response to the flaps, and crushes. Another words - I need to be able to set a minimum PWM for descending, that is just below hoover PWM, both in auto and manual modes. For starters, I think I could live with being able to set MIN motor PWM for all modes and phases of flight, All I need is a motor PWM not drop below that value. The problem I see is that the ESC will not arm if PWM5 MIN is set too high,","I want to just drop a line to show appreciation to your work, *! Do you publish videos of your tests? (I am * about CoaxCopters, but don’t have as much time as you)."
5,Minimum motor PWM after take off,17,"I need to set a minimum PWM for the motor that it will not go below after take off. Is there a way to do that? Obviously during arming and taking off PWM will need to be lower than that. But once air borne I cannot have throttle PWM go below a certain value, or else the copter becomes unstable, has poor response to the flaps, and crushes. Another words - I need to be able to set a minimum PWM for descending, that is just below hoover PWM, both in auto and manual modes. For starters, I think I could live with being able to set MIN motor PWM for all modes and phases of flight, All I need is a motor PWM not drop below that value. The problem I see is that the ESC will not arm if PWM5 MIN is set too high,","Hey Max, I don’t have time either. Whatever time I have I spend on hardware. No time left for learning Arducopter software. This is why I struggle with it so much. Then I crush my copter and back to fixing it and working on hardware.  I wish there was an Ardupilot Academy on Youtube. I saw the video of your Tandem copter controlled by flaps. I made a similar one a while back. Great mind think alike  Below a picture and a link to a video. I kind a like it. Whatever I do however with electric models is a stepping stone to “real” gasoline powered drones. I fly all my copters in Loiter and auto modes. I’d never be able to fly them in Stable. Too hard for me. Video - first flight: *"
5,Minimum motor PWM after take off,18,"I need to set a minimum PWM for the motor that it will not go below after take off. Is there a way to do that? Obviously during arming and taking off PWM will need to be lower than that. But once air borne I cannot have throttle PWM go below a certain value, or else the copter becomes unstable, has poor response to the flaps, and crushes. Another words - I need to be able to set a minimum PWM for descending, that is just below hoover PWM, both in auto and manual modes. For starters, I think I could live with being able to set MIN motor PWM for all modes and phases of flight, All I need is a motor PWM not drop below that value. The problem I see is that the ESC will not arm if PWM5 MIN is set too high,","A funny vehicle indeed! My BC series is rather about standard bicopters, but with servos. This one is a trickier machine. What firmware was that? For a Coax (with same-oriented servos doing the same job), the usual way of yawing by differential thrust does not work well here, since it will also do roll. Hence it should be rather controlled by pitch flaps, as Bicopter does, but what do the roll flaps do in this case?s"
5,Minimum motor PWM after take off,19,"I need to set a minimum PWM for the motor that it will not go below after take off. Is there a way to do that? Obviously during arming and taking off PWM will need to be lower than that. But once air borne I cannot have throttle PWM go below a certain value, or else the copter becomes unstable, has poor response to the flaps, and crushes. Another words - I need to be able to set a minimum PWM for descending, that is just below hoover PWM, both in auto and manual modes. For starters, I think I could live with being able to set MIN motor PWM for all modes and phases of flight, All I need is a motor PWM not drop below that value. The problem I see is that the ESC will not arm if PWM5 MIN is set too high,","This is two single copters. No thrust vectoring. 3 flaps under each (total 6). You should see them. Pixhawk Mini with Arducopter software for a single copter. I just hard Y split and doubled the outputs. I wish I had more freedom with Arducopter. Somethink like… developers frame with separate access to signals before they are superimposed over each other, and have ability to manipulate them and mix them any which way I want to. Unfortunately in a single copter torque countering is superimposed over pitch and roll. This really limits me a lot in experimenting with different configurations. Coax is not an option for me as it it to hard to make a coax  gasoline version."
6,Difference between MOT_PWM_MIN / MAX vs. Servo5_MIN / MAX commands?,1,"In a single copter the four flaps are on CH1-4_OUT. Their min / max / trim are programmed by the Servo1-4_MIN / MAX / TRIM parameters. The Motor is on CH5_OUT. Consequently I was assuming that motor’s min/max are programmed by Servo5_Min / Max parameters. I can see that MIN and MAX PWM values at CH5_OUT don’t correspond to the Servo5 parameters but rather to MOTOR_MIN / MAX. So my question is: what SERVO5_MIN and MAX do in a single copter, and how it differs from MOTOR_MIN and MAX? I suspect that Servo5 parameters do not control the main motor so can be disregarded altogether. I think Servo5 can be assigned to anything but to the main motor. Main motor is controlled by the MOTOR_x parameters only. If not, I need to understand the difference between the two. Could anyone confirm this?","Disclaimer: I might be not completely accurate, but seem to be close enough to the truth. The item 6c) in * says that everything that is a motor will use MOT_PWM_MIN and MOT_PWM_MAX. Regarding SERVOx_FUNCTION, which assigns functions to outputs, “a motor” corresponds to, I believe, a list of functions which are known to be motors. If your function is one of these, it will use MOT_PWM_MIN and MOT_PWM_MAX. Otherwise, it will use the corresponding SERVOx_ limits. Since you can re-assign functions to outputs in essentially whatever manner you like, SERVO5_PWM_MIN just sits and waits until you assign a non-motor function to the fifth output."
6,Difference between MOT_PWM_MIN / MAX vs. Servo5_MIN / MAX commands?,2,"In a single copter the four flaps are on CH1-4_OUT. Their min / max / trim are programmed by the Servo1-4_MIN / MAX / TRIM parameters. The Motor is on CH5_OUT. Consequently I was assuming that motor’s min/max are programmed by Servo5_Min / Max parameters. I can see that MIN and MAX PWM values at CH5_OUT don’t correspond to the Servo5 parameters but rather to MOTOR_MIN / MAX. So my question is: what SERVO5_MIN and MAX do in a single copter, and how it differs from MOTOR_MIN and MAX? I suspect that Servo5 parameters do not control the main motor so can be disregarded altogether. I think Servo5 can be assigned to anything but to the main motor. Main motor is controlled by the MOTOR_x parameters only. If not, I need to understand the difference between the two. Could anyone confirm this?","Thank you Max. The list of 4.2 release notes is priceless. I was assuming that when a single copter frame is selected, SERVO5 was assigned a proper motor for that frame. I was clearly wrong. I see so many changes to 4.2 - that explains why I no longer can input or change the FILT parameter under Extended Tuning. Neither can I set RC7 and RC8 Opt in Extended Tuning."
7,Need help in finding the cause of a crash,1,"Could someone please take a look at the attached log file and video of the flight test and let me know what likely caused this copter to crash? It was a 3rd try and third crash – this time the copter was totaled. Before the flight the copter was very twitchy to both sticks. It hovered at ¼ throttle, so I reduced the throttle, pitch and roll radio settings from 100 to 80. I did calibrate radio after I changed those settings. The flight was done in AltHold mode. Another thing that puzzles me: after it flipped in the air, why it did not try to regain stability but instead it went sideways and down? I did not steer it in that direction. Just added some throttle so the flaps would get more authority, but the copter did not even try to upright itself. Video: * Logs: Crash - * Bench Test - *","From the vid, it looks like a lack of flaps authority (very great reaction on your side to have increased the throttle). On mine it always started with the copter losing yaw control, one flap may have reached its max angle. I can’t check the log right now, but you can look into that. BTW, thanks for the vid it helps a lot, looking only at graphs is the opposite of fun."
7,Need help in finding the cause of a crash,2,"Could someone please take a look at the attached log file and video of the flight test and let me know what likely caused this copter to crash? It was a 3rd try and third crash – this time the copter was totaled. Before the flight the copter was very twitchy to both sticks. It hovered at ¼ throttle, so I reduced the throttle, pitch and roll radio settings from 100 to 80. I did calibrate radio after I changed those settings. The flight was done in AltHold mode. Another thing that puzzles me: after it flipped in the air, why it did not try to regain stability but instead it went sideways and down? I did not steer it in that direction. Just added some throttle so the flaps would get more authority, but the copter did not even try to upright itself. Video: * Logs: Crash - * Bench Test - *",Thanks a bunch. Really curious what you will get from the logs too. No rush though - it will be a while before I build a new copter.
7,Need help in finding the cause of a crash,3,"Could someone please take a look at the attached log file and video of the flight test and let me know what likely caused this copter to crash? It was a 3rd try and third crash – this time the copter was totaled. Before the flight the copter was very twitchy to both sticks. It hovered at ¼ throttle, so I reduced the throttle, pitch and roll radio settings from 100 to 80. I did calibrate radio after I changed those settings. The flight was done in AltHold mode. Another thing that puzzles me: after it flipped in the air, why it did not try to regain stability but instead it went sideways and down? I did not steer it in that direction. Just added some throttle so the flaps would get more authority, but the copter did not even try to upright itself. Video: * Logs: Crash - * Bench Test - *","Exactly (sry for the late reply). You can see that here very clearly :  RC4 in red is saturating before everything goes south. The other servos saturate later. This very high in red value is not making the roll pitch yaw error (difference between target and actual value, in blue and orange) go away, so I think this is the cause and the saturation is not a side effect of something else (it could be a side effect, but I don’t know what else to look for after seeing that). Also, this is RCout, not the real position of the flaps, if you have a physical limitation on the copter it could have saturated earlier. Notably, another servo is close to saturation during takeoff, but then stabilizes. To solve this I can only give you basic single-copter guideline :  Big flaps High CoG (center of gravity) (this won’t work if you loose yaw auth first, here I don’t know) More weight (this will increase the flow and flaps authority) Center the CoG very carefuly  This crash I think likely happened because your CoG was not centered and put all the weight/torque on this poor flap 4, the 3 other flaps seem alright with gentle movements. I made the mistake myself of quickly modifying something (took the GPS off), not centering the CoG and crashing right away."
7,Need help in finding the cause of a crash,4,"Could someone please take a look at the attached log file and video of the flight test and let me know what likely caused this copter to crash? It was a 3rd try and third crash – this time the copter was totaled. Before the flight the copter was very twitchy to both sticks. It hovered at ¼ throttle, so I reduced the throttle, pitch and roll radio settings from 100 to 80. I did calibrate radio after I changed those settings. The flight was done in AltHold mode. Another thing that puzzles me: after it flipped in the air, why it did not try to regain stability but instead it went sideways and down? I did not steer it in that direction. Just added some throttle so the flaps would get more authority, but the copter did not even try to upright itself. Video: * Logs: Crash - * Bench Test - *","Thank you Hubble! I came to a similar conclusion about the flaps, but did not realize that #4 was way worse than the other flaps. Already working on making more space below and enlarging the already large flaps. It is really a big flaw of single copters that COG must be centered so well. I hate to add more weight as the goal of this design is to extend the flight time as much as possible. If you find time, could you please let me know what program you use to analyze logs? I use Mission Planner. I have to see if it is possible to rescale the Y axis for each parameter separately just like you have it in your screenshot. Thank you, Andrew!"
7,Need help in finding the cause of a crash,5,"Could someone please take a look at the attached log file and video of the flight test and let me know what likely caused this copter to crash? It was a 3rd try and third crash – this time the copter was totaled. Before the flight the copter was very twitchy to both sticks. It hovered at ¼ throttle, so I reduced the throttle, pitch and roll radio settings from 100 to 80. I did calibrate radio after I changed those settings. The flight was done in AltHold mode. Another thing that puzzles me: after it flipped in the air, why it did not try to regain stability but instead it went sideways and down? I did not steer it in that direction. Just added some throttle so the flaps would get more authority, but the copter did not even try to upright itself. Video: * Logs: Crash - * Bench Test - *","I also use mission planner, maybe there’s something strange with your installation if you can’t get the same graph as me (and I’m not doing anything fancy in MP to have those graph)."
8,Single copter crash log. Could someone analyze it for me?,0,"Could someone please look at this log and tell why he thinks the copter crashed? * It’s my second crash of a new design. Takes off nicely and hoovers, but after a few quick maneuvers it starts oscillating and almost nose dives. The wind was about 7m/s. Appreciate your thoughts on that.",
9,"Flaps go to the max on power up, before arming 4.0.5",1,"The flaps in my single copter swing all the way to the max, or close to the max position on power up. This damages gears in the servos because flaps hit other parts of the copter. After I arm the AP, servos go to trim. What can I change in the setup to make servos go to trim or to a predetermined position on power up?",Have you tried updating to ArduCopter 4.1.3? Are you sure that updating will not fix the issue?
9,"Flaps go to the max on power up, before arming 4.0.5",2,"The flaps in my single copter swing all the way to the max, or close to the max position on power up. This damages gears in the servos because flaps hit other parts of the copter. After I arm the AP, servos go to trim. What can I change in the setup to make servos go to trim or to a predetermined position on power up?","Unfortunately updating is not an option for me. I have a lot of changes and customization done to the firmware by different people/programmers. After each new version is customized for me it takes almost half a year to make sure all that runs fine. That’s why I can afford to update every two years at the most. I had to update to 4.0.5 less than a year ago and just now I have confidence that everything works fine for me. The flap issue came up recently when I changed a frame and noticed that they run into new frame components. Don’t know if it worked the same way in the older versions, but I would think that this should be an easy fix. Just changing PWM numbers for a boot-up? I believe that this may be a left over from quad-copters, to assure that the motors would not spin. For a single copter the number should be around 1500. If I could access this parameter from MP and change it there, it would be awesome."
9,"Flaps go to the max on power up, before arming 4.0.5",3,"The flaps in my single copter swing all the way to the max, or close to the max position on power up. This damages gears in the servos because flaps hit other parts of the copter. After I arm the AP, servos go to trim. What can I change in the setup to make servos go to trim or to a predetermined position on power up?","I am afraid that’s the most help you can expect on your “own, heavily customized” firmware. The next would be to backup, and test with current release. All I can say, is that I don’t see anything like that on planes or quadplanes."
10,4.1.3 autotune_axes parameters missing,1,"Hi experts Please help me to finding/solving parameters missing from firmware when I make upgrade from 4.0.7 to 4.1.3 AUTOTUNE_AXES , MOT_SPIN_MIN , MOT_SPIN_ARM. Thanks you, Zicroff",I just tried ArduCopter V4.2.0-dev (0475dd1e) and parameters do exist.
10,4.1.3 autotune_axes parameters missing,2,"Hi experts Please help me to finding/solving parameters missing from firmware when I make upgrade from 4.0.7 to 4.1.3 AUTOTUNE_AXES , MOT_SPIN_MIN , MOT_SPIN_ARM. Thanks you, Zicroff","Thanks you , I will try"
10,4.1.3 autotune_axes parameters missing,3,"Hi experts Please help me to finding/solving parameters missing from firmware when I make upgrade from 4.0.7 to 4.1.3 AUTOTUNE_AXES , MOT_SPIN_MIN , MOT_SPIN_ARM. Thanks you, Zicroff",Where to download please?
10,4.1.3 autotune_axes parameters missing,4,"Hi experts Please help me to finding/solving parameters missing from firmware when I make upgrade from 4.0.7 to 4.1.3 AUTOTUNE_AXES , MOT_SPIN_MIN , MOT_SPIN_ARM. Thanks you, Zicroff",The parameters are there in 4.1.3. Describe what you are doing and how you are doing it!!!
10,4.1.3 autotune_axes parameters missing,5,"Hi experts Please help me to finding/solving parameters missing from firmware when I make upgrade from 4.0.7 to 4.1.3 AUTOTUNE_AXES , MOT_SPIN_MIN , MOT_SPIN_ARM. Thanks you, Zicroff",I just wanted to specify that it works even at the latest versions. They exist also in your firmware version. Make sure the parameter download process doesn’t interrupt.
10,4.1.3 autotune_axes parameters missing,6,"Hi experts Please help me to finding/solving parameters missing from firmware when I make upgrade from 4.0.7 to 4.1.3 AUTOTUNE_AXES , MOT_SPIN_MIN , MOT_SPIN_ARM. Thanks you, Zicroff",*
10,4.1.3 autotune_axes parameters missing,7,"Hi experts Please help me to finding/solving parameters missing from firmware when I make upgrade from 4.0.7 to 4.1.3 AUTOTUNE_AXES , MOT_SPIN_MIN , MOT_SPIN_ARM. Thanks you, Zicroff",I tried to check by 4.2 but same result like 4.1.3 please
10,4.1.3 autotune_axes parameters missing,8,"Hi experts Please help me to finding/solving parameters missing from firmware when I make upgrade from 4.0.7 to 4.1.3 AUTOTUNE_AXES , MOT_SPIN_MIN , MOT_SPIN_ARM. Thanks you, Zicroff","You need to use either the QgroundControl daily build (the very latest bleeding edge version) or Mission planner. Do NOT use QGroundControl stable versions, they do not support ArduCopter 4.1.x"
10,4.1.3 autotune_axes parameters missing,9,"Hi experts Please help me to finding/solving parameters missing from firmware when I make upgrade from 4.0.7 to 4.1.3 AUTOTUNE_AXES , MOT_SPIN_MIN , MOT_SPIN_ARM. Thanks you, Zicroff","Tried all condition look like good for all parameter setting is QGC stable 4.2 with ArduCopter 4.2 , QGC daily have some UI problems. but always “Tuning Parameter missing” please"
10,4.1.3 autotune_axes parameters missing,10,"Hi experts Please help me to finding/solving parameters missing from firmware when I make upgrade from 4.0.7 to 4.1.3 AUTOTUNE_AXES , MOT_SPIN_MIN , MOT_SPIN_ARM. Thanks you, Zicroff",The parameter must always be available in the “Parameters” tab on the left side. Use that instead of the “Tuning” tab.
10,4.1.3 autotune_axes parameters missing,11,"Hi experts Please help me to finding/solving parameters missing from firmware when I make upgrade from 4.0.7 to 4.1.3 AUTOTUNE_AXES , MOT_SPIN_MIN , MOT_SPIN_ARM. Thanks you, Zicroff","Can’t found 3 parameters “AUTOTUNE_AXES” , “MOT_SPIN_MIN” , “MOT_SPIN_ARM” please"
10,4.1.3 autotune_axes parameters missing,12,"Hi experts Please help me to finding/solving parameters missing from firmware when I make upgrade from 4.0.7 to 4.1.3 AUTOTUNE_AXES , MOT_SPIN_MIN , MOT_SPIN_ARM. Thanks you, Zicroff","Please use the software versions I told you to, and check under advanced parameters"
10,4.1.3 autotune_axes parameters missing,13,"Hi experts Please help me to finding/solving parameters missing from firmware when I make upgrade from 4.0.7 to 4.1.3 AUTOTUNE_AXES , MOT_SPIN_MIN , MOT_SPIN_ARM. Thanks you, Zicroff","Same result please , still ask for missing 3 parameters , System said un-complete or support fw , can hard reset or not ,which GCS you use “Mission Planner” or “QgroundControl” please."
10,4.1.3 autotune_axes parameters missing,14,"Hi experts Please help me to finding/solving parameters missing from firmware when I make upgrade from 4.0.7 to 4.1.3 AUTOTUNE_AXES , MOT_SPIN_MIN , MOT_SPIN_ARM. Thanks you, Zicroff",*
10,4.1.3 autotune_axes parameters missing,15,"Hi experts Please help me to finding/solving parameters missing from firmware when I make upgrade from 4.0.7 to 4.1.3 AUTOTUNE_AXES , MOT_SPIN_MIN , MOT_SPIN_ARM. Thanks you, Zicroff",Try it in Mission Planner. Parameters can be found in Parameter List.
10,4.1.3 autotune_axes parameters missing,16,"Hi experts Please help me to finding/solving parameters missing from firmware when I make upgrade from 4.0.7 to 4.1.3 AUTOTUNE_AXES , MOT_SPIN_MIN , MOT_SPIN_ARM. Thanks you, Zicroff",Can’t found any Parameters that missing from QGC in MP please.
10,4.1.3 autotune_axes parameters missing,17,"Hi experts Please help me to finding/solving parameters missing from firmware when I make upgrade from 4.0.7 to 4.1.3 AUTOTUNE_AXES , MOT_SPIN_MIN , MOT_SPIN_ARM. Thanks you, Zicroff",Are you looking for multicopter parameters in an helicopter?
10,4.1.3 autotune_axes parameters missing,18,"Hi experts Please help me to finding/solving parameters missing from firmware when I make upgrade from 4.0.7 to 4.1.3 AUTOTUNE_AXES , MOT_SPIN_MIN , MOT_SPIN_ARM. Thanks you, Zicroff","So , I should neglect for them right , or I make something wrong while upgrade firmware , I use CUAV v5 Nano board select helicopter FW please."
10,4.1.3 autotune_axes parameters missing,19,"Hi experts Please help me to finding/solving parameters missing from firmware when I make upgrade from 4.0.7 to 4.1.3 AUTOTUNE_AXES , MOT_SPIN_MIN , MOT_SPIN_ARM. Thanks you, Zicroff",please neglect them on an helocopter frame.
10,4.1.3 autotune_axes parameters missing,20,"Hi experts Please help me to finding/solving parameters missing from firmware when I make upgrade from 4.0.7 to 4.1.3 AUTOTUNE_AXES , MOT_SPIN_MIN , MOT_SPIN_ARM. Thanks you, Zicroff","OK thanks you for your advice ,"
11,SingleCopter Yaw Toilet bowl effect,0,"Hi guys, I’ve built a few similar single-copters and always end up with yaw offsets / slight or aggressive toilet bowl effect on stabilize and alt-hold modes. I have jumped into PID tuning and filtering but I have not achieved stable flight. The problem becomes worse with bigger EDF motors. Also, the longer the flight time the more the pendulum effect is compounded. I have included my latest flight log for your opinion. Thank you! Flight log: *",
12,Single Copter and Compass use,1,Building a single copter with 4 servos and thinking of using a Omnibus F4. Will I need to add a compass to this build as this FC only has Baro onboard. Thanks Joe,"According to my experience (with a coaxial copter, but that should not matter) you do can fly without a compass. You will have to tweak some bits in arm checks, but flights are indeed possible (and in my case, not very terrible). However, you may want to add it later (e.g. by adding a GPS+compass unit), since having a reliable source for yaw will prevent yaw drifting that may be small, but is inevitable when using only gyros."
12,Single Copter and Compass use,2,Building a single copter with 4 servos and thinking of using a Omnibus F4. Will I need to add a compass to this build as this FC only has Baro onboard. Thanks Joe,"Thanks Maxium, This is what I thought and I know of the chages to allow arming,and compass use in parameters but saw nothing one way or anoter on a specific requirement for compass use on a singlr copter frame… I am was planning to add a GPS/compass eventually , but will have to sort out where to mount it on this frame. I want to see if basic flight works OK first."
12,Single Copter and Compass use,3,Building a single copter with 4 servos and thinking of using a Omnibus F4. Will I need to add a compass to this build as this FC only has Baro onboard. Thanks Joe,"Hi Joe, I think we have a similar project * I am currently making it work with Betaflight and no compass or barometer is necessary. I think that with ArduPilot it will be possible to make it work without both as well."
12,Single Copter and Compass use,4,Building a single copter with 4 servos and thinking of using a Omnibus F4. Will I need to add a compass to this build as this FC only has Baro onboard. Thanks Joe,"Juan, Thank you for responding. Yes!  Same project.  I 3D printed frame months ago after seeing a Hackaday article and just now getting assembled. I asked on the Audropilot site last night and someone confirmed that the Aurdopilot software will be OK with out compass.  Possibly a little yaw drift.  I can add a compass later if it flys under Audrropilot.  I have no experience with Betaflight so I decided to do things the hard way! If I have issues with the Omnibus F4 Pro I can always try one of my Pixracers for the Flight Controller. Take Care, and best of luck to you with your version. Mail](*) for Windows 10"
12,Single Copter and Compass use,5,Building a single copter with 4 servos and thinking of using a Omnibus F4. Will I need to add a compass to this build as this FC only has Baro onboard. Thanks Joe,"Exactly, I also guided myself from that publication with the idea of doing it with ArduPilot, but I had some problems with the chosen ESC. Benjamin Prescher used a modern flight controller and not compatible with ArduPilot, but I can confirm that the F4 works very well, you just have to adjust the PIDs until stable flight is achieved, and correctly map motors and orientation. I don’t like the design of the drone, the center of mass is too high. Tell us how, I already asked for a compatible ESC to explore with ArduPilot!"
12,Single Copter and Compass use,6,Building a single copter with 4 servos and thinking of using a Omnibus F4. Will I need to add a compass to this build as this FC only has Baro onboard. Thanks Joe,Hi * I too am working on the same project and I’m using a pixracer R15 with ardupilot. It is a challenging project but I am very impressed with how far I’ve come with the project. Initially it was a nut case and very unstable and uncontrollable but as soon as I started tweaking the PID values it started getting better. I also had to reverse the pitch on my radio transmitter and tweak the AHRS_TRIM_X&Y values in mission planner to counter the roll and pitch drifts. My single copter now flies much better but not super smooth yet. Stabilized is the only flight mode that I’ve been using. I plan to try Pos_hold later on. At the moment I have no GPS on my ball drone.
12,Single Copter and Compass use,7,Building a single copter with 4 servos and thinking of using a Omnibus F4. Will I need to add a compass to this build as this FC only has Baro onboard. Thanks Joe,*  Glad to hear yours is doing OK.  Would you like to share your current PID’s?  A screen shot of that would be helpfull as mine is flying but I think I am way off the mark.  I have a pixracer as well that I was going to put in it or the next one as i have parts printed for another.  Mine flies OK with GPS and compass so far in Loiter as well. Thanks Joe
12,Single Copter and Compass use,8,Building a single copter with 4 servos and thinking of using a Omnibus F4. Will I need to add a compass to this build as this FC only has Baro onboard. Thanks Joe,* sure. I’d love to share them. I also wanted to share a video of the flight but I was unable to select videos…only pictures. The flight was pretty good in stabilized mode without gps and compass. I coupled the drone last week Monday/Tuesday and have been tuning it since then.
12,Single Copter and Compass use,9,Building a single copter with 4 servos and thinking of using a Omnibus F4. Will I need to add a compass to this build as this FC only has Baro onboard. Thanks Joe,"Thanks, I have been on either side of these setting but I think I will try yours and see what happens as I get a lot of servo saturation on one channel on mine."
12,Single Copter and Compass use,10,Building a single copter with 4 servos and thinking of using a Omnibus F4. Will I need to add a compass to this build as this FC only has Baro onboard. Thanks Joe,Alrighty! and success!
12,Single Copter and Compass use,11,Building a single copter with 4 servos and thinking of using a Omnibus F4. Will I need to add a compass to this build as this FC only has Baro onboard. Thanks Joe,"*  Just wondering what version of ArduCopter are you using with the PID’s you shared above? Any updates to this.  I have been down for a couple of weeks with other things and thought I may be able to try your set up this weekend. Thanks, Joe"
12,Single Copter and Compass use,12,Building a single copter with 4 servos and thinking of using a Omnibus F4. Will I need to add a compass to this build as this FC only has Baro onboard. Thanks Joe,"Hi * I am really sorry about the late reply. I am using version 4.1.0 I’ve done some extra tuning on the copter to eliminate the little  yaw oscillation I was experiencing. Now the copter stays pretty still in the yaw axis.  I have not done any throttle tuning yet. The throttle does not sound good. Althold mode is not so smooth but Poshold and loiter with optical flow are kinda smooth. I have never had to tune throttle before in any copter I have built and so I am a bit reluctant to dive into it. Below are the new PID values for pitch, roll and yaw.         "
12,Single Copter and Compass use,13,Building a single copter with 4 servos and thinking of using a Omnibus F4. Will I need to add a compass to this build as this FC only has Baro onboard. Thanks Joe,"* Thanks- NP on timing as my schedual has been a mess for the last few weeks.  My Yaw has been good in Loiter and Satbilze, but i did a lot or rework to get rid of slop in the control vanes.  These small ceap servors are not the best either. Never payed with flow controll but that sound fun.  Ditto on throttle management, never messed with. These are my Yaw settings. Maybe motor thrust expo settings are involed as I did increade mine, but probably has more to do with my motor i am using. Thanks again and i will report any progess as well. Joe"
12,Single Copter and Compass use,14,Building a single copter with 4 servos and thinking of using a Omnibus F4. Will I need to add a compass to this build as this FC only has Baro onboard. Thanks Joe,Alright * Thank you very much. I have been pretty slow myself. I am looking forward to your updates.
12,Single Copter and Compass use,15,Building a single copter with 4 servos and thinking of using a Omnibus F4. Will I need to add a compass to this build as this FC only has Baro onboard. Thanks Joe,"Hey guys, similar problems with yaw here, except they’re more pronounced. I had been diving into filtering and In-flight FFT dynamic gyro noise filtering but now I’m thinking yaw PID tuning might solve my issue."
13,Is it possible to AutoTune a CoaxCopter?,1,"I am having a lot of fun and pain with my fifth build of a CoaxCopter. * The philosophy of the build is to aim at the lightest possible vehicle, assuming it is (a) ducted, (b) FPV-capable and (c) works with 5"" props. This means that the mass of motors, propellers and ESCs is not negligibly small, hence the whole vehicle is bound to have a high center of gravity - in fact, the higher the better, to have enough pitch/roll control authority of the flaps. In turn, this means that the vehicle is much more like an inverted pendulum. As a result, too small P term in PIDs results in not just a sluggish copter like it is with quads, but in dangerous oscillations. These can be self-accelerating if P is much too small - I had a couple of violent crashes - or fading in hover, but getting back as soon as I try to get some non-zero speed. When speaking of “too small”, I mean ATC_RAT_PIT_P = 0.2 is way too small. Seriously. My quads of same, smaller and larger sizes all have smaller (some much smaller) values. Given all that, is it ever possible to use the standard AutoTune procedures to obtain some decent tuning? I mean, it is possible to invoke: today I have finally managed to invoke AutoTune, and it did two twitches, after which I had to cope with some 1 m/s wind, failed to gain pitch authority to get some positive speed, ran into a protective net over a football field and melted one of my propellers. The logs showed that the second twitch is commented by “failed to level, please tune manually”, then it attempted to have a third one but was interrupted by me. However, I don’t know if it is just “multiply your PIDs by 1.5 then go back and try” or a sign that AutoTune shall not be used at all with a frame like this.",I would not expect it to work well. Coax should probably have a significant feed forward term that auto tune cannot find.
13,Is it possible to AutoTune a CoaxCopter?,2,"I am having a lot of fun and pain with my fifth build of a CoaxCopter. * The philosophy of the build is to aim at the lightest possible vehicle, assuming it is (a) ducted, (b) FPV-capable and (c) works with 5"" props. This means that the mass of motors, propellers and ESCs is not negligibly small, hence the whole vehicle is bound to have a high center of gravity - in fact, the higher the better, to have enough pitch/roll control authority of the flaps. In turn, this means that the vehicle is much more like an inverted pendulum. As a result, too small P term in PIDs results in not just a sluggish copter like it is with quads, but in dangerous oscillations. These can be self-accelerating if P is much too small - I had a couple of violent crashes - or fading in hover, but getting back as soon as I try to get some non-zero speed. When speaking of “too small”, I mean ATC_RAT_PIT_P = 0.2 is way too small. Seriously. My quads of same, smaller and larger sizes all have smaller (some much smaller) values. Given all that, is it ever possible to use the standard AutoTune procedures to obtain some decent tuning? I mean, it is possible to invoke: today I have finally managed to invoke AutoTune, and it did two twitches, after which I had to cope with some 1 m/s wind, failed to gain pitch authority to get some positive speed, ran into a protective net over a football field and melted one of my propellers. The logs showed that the second twitch is commented by “failed to level, please tune manually”, then it attempted to have a third one but was interrupted by me. However, I don’t know if it is just “multiply your PIDs by 1.5 then go back and try” or a sign that AutoTune shall not be used at all with a frame like this.","Yes it should be possible, but no one has ever done it (or at least reported it). I’ve tried but it was too long, the motor overheated and this was the end of my project. As * said I did not expect it to work well after that, my manual tune flew well without any feed forward, but the gyroscopic precession will likely throw the autotune off. I did not get if your copter flies well enough, but if it doesn’t, you should not attempt an auto-tune."
