Post,Title,Comment,Query,Contents
68,PWM not changing in mixes for flight modes (Turnigy 9X) [Solved],15,"Im using a Turnigy 9X with stock firmware and PPM mode between the receiver and APM 3.1. When I change the range in the mixes for the switches nothing changes when I look at the flight mode screen, but when I go to the radio calibration screen the gear switch changes channel 5 and the mode switch changes on channel 6. Anyone know whats going on, it seams like the mixes arnt working. But when Im in the flight mode screen the gear switch does change flight modes.","I set the mix’s just like in the video, which is the same as many other sites, but it won’t work. Seams to me it must have something to do with mapping that is done with PPM mode, like I said if I look at my radio calib. screen the gear switch changes on channel five and the mode switch changes on channel 6, shouldn’t it mix channel 6 an Aux channel with channel 5 also an Aux channel? Thanks guys!"
68,PWM not changing in mixes for flight modes (Turnigy 9X) [Solved],16,"Im using a Turnigy 9X with stock firmware and PPM mode between the receiver and APM 3.1. When I change the range in the mixes for the switches nothing changes when I look at the flight mode screen, but when I go to the radio calibration screen the gear switch changes channel 5 and the mode switch changes on channel 6. Anyone know whats going on, it seams like the mixes arnt working. But when Im in the flight mode screen the gear switch does change flight modes.",We need to know what receiver your using and how the PPM is connected.  If it doesn’t move on the Mission Planner Radio calibration screen it’s not getting to the flight controller.
68,PWM not changing in mixes for flight modes (Turnigy 9X) [Solved],17,"Im using a Turnigy 9X with stock firmware and PPM mode between the receiver and APM 3.1. When I change the range in the mixes for the switches nothing changes when I look at the flight mode screen, but when I go to the radio calibration screen the gear switch changes channel 5 and the mode switch changes on channel 6. Anyone know whats going on, it seams like the mixes arnt working. But when Im in the flight mode screen the gear switch does change flight modes.","Im using FrSky D8R-ii Plus and PPM is connected to pin 1(ch 1), ch 3 and 4 has a jumper on it. I allready described how it works in Mission Planner so its getting there, just isn’t getting mixed. Thanks, Dave"
68,PWM not changing in mixes for flight modes (Turnigy 9X) [Solved],18,"Im using a Turnigy 9X with stock firmware and PPM mode between the receiver and APM 3.1. When I change the range in the mixes for the switches nothing changes when I look at the flight mode screen, but when I go to the radio calibration screen the gear switch changes channel 5 and the mode switch changes on channel 6. Anyone know whats going on, it seams like the mixes arnt working. But when Im in the flight mode screen the gear switch does change flight modes.","However you said that when you flick the 2nd switch it shows a change on the TX.  This could mean its not configured as per the video (it is possible to have the switch mixed with CH5 and also still output to CH6 - although not much use)…  Since you wont post the screenshots as asked, we can only help so much.  You know the saying, a picture says a 1000 words. Can you confirm when you flick through each mode on your transmitter, does each one of those move the CH5 on your TX?  If CH5 only moves to three values on the tx then it’s a config issue.  If however you can confirm that there are 6 distinct values generated for the 6 positions then that would be helpful. Are you sure that all bar the first one is set to replace for it’s type.  I highly doubt that it’s the RX.  The TX will generate a PPM siginal and pass it to the TX radio module.  If you have it configured correctly then the PPM signal to the Tx radio module will only see the mixed value. The screenshots would let a 2nd set of eyes (or many more) confirm you’ve got it configured correctly.  We’ve all been there before."
68,PWM not changing in mixes for flight modes (Turnigy 9X) [Solved],19,"Im using a Turnigy 9X with stock firmware and PPM mode between the receiver and APM 3.1. When I change the range in the mixes for the switches nothing changes when I look at the flight mode screen, but when I go to the radio calibration screen the gear switch changes channel 5 and the mode switch changes on channel 6. Anyone know whats going on, it seams like the mixes arnt working. But when Im in the flight mode screen the gear switch does change flight modes.","They dont affect ch5 thats the whole problem, the gear switch does with two levels and the mode switch affects ch6 with three levels. I never said I wouldn’t post screenshots although you cant take a screenshot on a tx, it would be a photo. Ive been working overtime and havent had the time, but have two days off. Im going to play with it today now that I have a better understanding of how things should work. If I cant I will post some photos later although can’t see the point because its the same as watching the video, I could take screen shots of that and it would be the same thing. The sentence "" Are you sure that all bar the first one is set to replace for it’s type. "" makes no sense to me are you referring to Aux Ch’s? I will post an update later after I have some time playing with it more, but I really appreciate the help! Thanks, Dave"
68,PWM not changing in mixes for flight modes (Turnigy 9X) [Solved],20,"Im using a Turnigy 9X with stock firmware and PPM mode between the receiver and APM 3.1. When I change the range in the mixes for the switches nothing changes when I look at the flight mode screen, but when I go to the radio calibration screen the gear switch changes channel 5 and the mode switch changes on channel 6. Anyone know whats going on, it seams like the mixes arnt working. But when Im in the flight mode screen the gear switch does change flight modes.","Hi Dave, Yes you are right it would be a photo, not a screen shot.  It really sounds like the config is not right with the symptoms you are listing.  If CH5 visual change on the TX’s screen is not to 6 different values then it is sign that there is some issue with the config.  I can almost guarantee there is something small that has been missed in the config. When I mention replace, you will note on the left hand side of the mixer screen for CH5 in the video you will see an R next to all the values except the first one which from memory has a - instead.  This means that it will replace the value with the one in the config.  The default from memory will add it to the existing value which is not what you want.  The photos will make it much quicker for us to help you verify the config, we’ve all made some basic mistakes in the past where a 2nd set of eyes was able to find it. The key screens to confirm it are the ones I mentioned in an earlier post."
68,PWM not changing in mixes for flight modes (Turnigy 9X) [Solved],21,"Im using a Turnigy 9X with stock firmware and PPM mode between the receiver and APM 3.1. When I change the range in the mixes for the switches nothing changes when I look at the flight mode screen, but when I go to the radio calibration screen the gear switch changes channel 5 and the mode switch changes on channel 6. Anyone know whats going on, it seams like the mixes arnt working. But when Im in the flight mode screen the gear switch does change flight modes.","* Thanks Chris, Forgive my ignorance but an “R” on the mixer screen, I don’t get it I watched the video over and over and I see no R on it or my TX on the mixer screen. Something simple wrong with config? I have to agree with you. My problem seams to be using PPM mode, I hate all the extra wires, I have a feeling if I use the standard method and route each channel with wire it will work like the video. If by the end of the day I cant get it working I will do that. The video seams to only work with the standard method, ie. you hook a wire from channel 5 of the APM to channel 6 of the receiver and it gets mixed with channel 5. In ppm mode you can’t force it to do that the channels are mapped by default the way they are. Oh, my Turnigy 9x uses stock firmware not the er version perhaps thats got the R thing goin on. I really appreciate your help, but it seams PPM mode isn’t very popular, so know body seams to have the experience with it, I was hopeful  I could be the one and make my own video. Damn I hate all those wires! I don’t understand the mixer. Gyro, Flap? Why not mix Ch5 and Ch6, don’t understand how gyro, flap equates to ch5 and ch6. I have a feeling it doesn’t thats why it doesn’t work! I don’t think I’m telling the mixer to mix the correct channels do to the ppm mapping. The mixing of master and slave should be channels, it would make more sense, my quad doesn’t have flaps, alerons etc. If I could just mix the channels I need to mix I’d be good to go."
68,PWM not changing in mixes for flight modes (Turnigy 9X) [Solved],22,"Im using a Turnigy 9X with stock firmware and PPM mode between the receiver and APM 3.1. When I change the range in the mixes for the switches nothing changes when I look at the flight mode screen, but when I go to the radio calibration screen the gear switch changes channel 5 and the mode switch changes on channel 6. Anyone know whats going on, it seams like the mixes arnt working. But when Im in the flight mode screen the gear switch does change flight modes.","Thanks everyone for your help, I’m marking this as solved. I don’t like it but I rewired everything so I’m not using ppm mode anymore and now everything works like the video, I guess I need to be on the watch for people smarter than I to figure out ppm mode setup."
68,PWM not changing in mixes for flight modes (Turnigy 9X) [Solved],23,"Im using a Turnigy 9X with stock firmware and PPM mode between the receiver and APM 3.1. When I change the range in the mixes for the switches nothing changes when I look at the flight mode screen, but when I go to the radio calibration screen the gear switch changes channel 5 and the mode switch changes on channel 6. Anyone know whats going on, it seams like the mixes arnt working. But when Im in the flight mode screen the gear switch does change flight modes.",WOW! Won’t provide us with useful information and call us not smart. Find another forum dude! GOOD DAY!
68,PWM not changing in mixes for flight modes (Turnigy 9X) [Solved],24,"Im using a Turnigy 9X with stock firmware and PPM mode between the receiver and APM 3.1. When I change the range in the mixes for the switches nothing changes when I look at the flight mode screen, but when I go to the radio calibration screen the gear switch changes channel 5 and the mode switch changes on channel 6. Anyone know whats going on, it seams like the mixes arnt working. But when Im in the flight mode screen the gear switch does change flight modes.",I never called anyone as not being smart except myself! You may want to consider some English language classes. Besides I marked this solved a long time ago.
69,Testing Pixhawk -> Camera Shutter,1,"I am reading how to use Mission Planner to photograph maps and I think I’ve got it all. Pixhawk controls the camera shutter for this. But I would like to test the camera trigger before running a test mission to make sure I filled out all the “stuff” right, like the parameters, shutter settings, channel assignments and PWM length settings. I ended up using RC9 which goes to AUX1. But I would like to make Pixhawk think it’s time to take a pic and see if the camera actually takes a pic before I go flying. Is there any way to test this on the ground?",* I found the answer. Right-click flight data screen and choose “trigger camera now”. Any way I can delete this thread?
69,Testing Pixhawk -> Camera Shutter,2,"I am reading how to use Mission Planner to photograph maps and I think I’ve got it all. Pixhawk controls the camera shutter for this. But I would like to test the camera trigger before running a test mission to make sure I filled out all the “stuff” right, like the parameters, shutter settings, channel assignments and PWM length settings. I ended up using RC9 which goes to AUX1. But I would like to make Pixhawk think it’s time to take a pic and see if the camera actually takes a pic before I go flying. Is there any way to test this on the ground?","Hey erkqq, I am also a bit new to this myself. Perhaps you can help me out? I have a strattosnapper IR trigger connected to aux2 (RC10) of my Pix4 autopilot board. For some reason, the right-click “Trigger Camera NOW” in mission planner does not actually trigger the servo (only the servo “High” and “Toggle” buttons will trigger the servo). Additionally, and I believe this is related, the DO_SET_CAM_TRIGG_DIST command in the auto-mission does not set the camera trigger. Any idea why the “Trigger Camera NOW” is not working?"
70,Stick controls wonky after yawing hex when in loiter,1,"I took my hex out tonight and did the auto tune, flew it a little while and all was working good… all flight modes worked fine, Loiter was rock solid… it was only when I yawed the hex to the left and attempted to fly it forward…all the controls were totally screwed up… backwards was to the right, starboard was ahead etc,etc… I switched to alt hold and stab mode and all controls worked fine… would say that something isn’t working as it should… but I have no idea what!!!",Sounds very much like Simple Mode. Check that you don’t have Simple Mode selected for Loiter in your Flight Mode Screen.
70,Stick controls wonky after yawing hex when in loiter,2,"I took my hex out tonight and did the auto tune, flew it a little while and all was working good… all flight modes worked fine, Loiter was rock solid… it was only when I yawed the hex to the left and attempted to fly it forward…all the controls were totally screwed up… backwards was to the right, starboard was ahead etc,etc… I switched to alt hold and stab mode and all controls worked fine… would say that something isn’t working as it should… but I have no idea what!!!",HAHAHAHA… aye…cheers Mike for the speedy reply… and yeah… you’re correct… there was a TICK in the simple mode option… would say that it’s me that is simple…will try a few batts through the hex tomorrow… I was scratching my head about the probs… Many thanks once again 
71,Stationary TB effect = Hula-Hooping,0,"Here’s a weird phenomenon I experienced on my (overweight) TRex500 starting back during original tuning, spring 2014. I slowly eliminated the problem by juggling various parameters, not sure exactly what did the trick. I mention all this now because after a crash and rebuild, I’m seeing the problem again but not nearly as seriously as back in 2014. It would be great to get some expert opinion on what causes the problem and what parameters can fix it. The problem is this: AltHold works fine. Then switching into Loiter the heli rocks to one or the other direction and then commences a stationary roll/pitch  oscillation as if it were trying to swing a hula-hoop! It remains firmly in place while rocking, but if the effect is very pronounced as at the beginning of my tuning days, it does begin to go wild and exiting from Loiter is recommended;>) The effect is surely related to this graph from the log, this one was at the beginning, with serious oscillation: *  Upon hitting Loiter, you can see first Pitch starting to oscillate, followed closely out of phase by roll. Easy to understand how this translates to the hula-hooping, but just what is causing the FC to emit these commands remains a mystery.  With further tuning of the parameters I reduced the oscillation from ±18 to ±4 and later I think even lower as I cured the problem to almost zero effect. Although it still appeared occasionally just at the beginning of Loiter, then died away. I am 99 44/100ths % sure the compass has nothing to do with this, as I did many recals, movings to different locations, etc., even a manual recalibration of offsets that gave quite a bit better accuracy than the MP auto-routine. The compass is now out 1/3 the way on the tail boom far from any interference. GPS is closer in. Vibrations also don’t seem to be the problem, they are within limits. I’d much appreciate any informed opinion, since I am still somewhat in the dark as to the causes and cures, having arrived at the latter mainly by chance! By the way - I did try FW 3.2 on the APM, but went back to 3.1.5",
72,Oscillation on hard turns 250 sized quad,0,"Hello all, Recently I have completed my 250 build and I am having trouble tuning it. I started with P, then I, and finally tuned D till I like the timing of it’s response. And I have it flying well in stabilization and acro mode. It hovers in a 5 foot radius with no problems but when flying and banking semi hard it has strong oscillation. So my question is, are there any other settings I can change other then the pids to make it more stable. I feel like my pids are rock solid and this only happens when in turns or during hard foreword. When I bring the P or I down anymore it becomes sluggish and unresponsive. It could be vibration but I put a thick amount of foam under both the flight controller and gps unit so I don’t know what else I could do to dampen any more vibration, I even have all my props balanced. SETUP: 250 quad frame 12a afro esc ""flashed with latest BLheli"" multistar baby beast motors HKpilot micro master set Any help would be much appreciated.",
73,Oscillation even at minimum gains!,1,"I put an APM on a small 160 sized quad (I know it’s not meant for tiny quads…), but I can’t get it to stop oscillating.  It flies best with all acro gains at their minimums, but still oscillates pretty bad.  Is there any way to disable the minimum gains in Mission Planner so that I can lower them further?","*, Please provide tlogs and/or dataflash logs to help troubleshoot your issue. Regards, TCIII GM"
73,Oscillation even at minimum gains!,2,"I put an APM on a small 160 sized quad (I know it’s not meant for tiny quads…), but I can’t get it to stop oscillating.  It flies best with all acro gains at their minimums, but still oscillates pretty bad.  Is there any way to disable the minimum gains in Mission Planner so that I can lower them further?",Here are the logs from a couple short flights (less than 5 seconds because of the oscillations).  I hope this is the right file type.
73,Oscillation even at minimum gains!,3,"I put an APM on a small 160 sized quad (I know it’s not meant for tiny quads…), but I can’t get it to stop oscillating.  It flies best with all acro gains at their minimums, but still oscillates pretty bad.  Is there any way to disable the minimum gains in Mission Planner so that I can lower them further?","The logs should be up once an admit approves my post… Update:  The main problem is the roll axis.  The quadcopter is an H frame, so it has enough rotational inertia in the pitch and yaw axes, but very little in the roll axis.  Just for test purposes I attached a horizontal beam stretching out from the roll axis and attached little weights to each end, to increase roll rotational inertia.  It worked.  It was the first time I was able to fly for more than 5 seconds.  This is only a temporary solution, though, because the horizontal boom makes the 160 size quad into a 300 size footprint, and it adds a lot of weight. I’m at a loss.  The flight controller is more than capable of stabilizing this quad.  My only hurdle is the completely arbitrary and useless (and dumb!) minimum that the software (Mission Planner or APM Planner 2.0) enforces on the P gains. Any ideas to get past the minimums?"
73,Oscillation even at minimum gains!,4,"I put an APM on a small 160 sized quad (I know it’s not meant for tiny quads…), but I can’t get it to stop oscillating.  It flies best with all acro gains at their minimums, but still oscillates pretty bad.  Is there any way to disable the minimum gains in Mission Planner so that I can lower them further?",I’m planning to put an APM micro on a 120 quad so very interested in your results.  I have a 250 quad with APM micro flying good; had to lower pid values below that allowed in the Extended Tuning screen.  You can go lower by using the Full Parameters List.  I had to go down to P=.04 I=.04 D-.004.
74,How long does it take to get home location?,1,"When you start up the quad with mini 3.1 how long does it need to sit to set the home location. I ask because I had a bad crash and when I looked at the KMZ file it showed my drone trying to return to my house a mile away, they say this is the fault of stupid noobs who take off to quick, but nobody ever said how long to wait.",I would wait at least 5 minutes before you fly if you don’t have telemetry which will tell you when you have your lock. You might also look at your GPS LEDs if visible. I think you will find plenty of people have spoken about waiting over the years. Just leaping into the air is a noob mistake that you won’t make again!! 
74,How long does it take to get home location?,2,"When you start up the quad with mini 3.1 how long does it need to sit to set the home location. I ask because I had a bad crash and when I looked at the KMZ file it showed my drone trying to return to my house a mile away, they say this is the fault of stupid noobs who take off to quick, but nobody ever said how long to wait.",The home position is set when the GPS has a good fix after arming.  If you takeoff before that you risk the home position being set in mid air.  It should not be from your house a mile away. Do you have a log file we can look at? Mike
74,How long does it take to get home location?,3,"When you start up the quad with mini 3.1 how long does it need to sit to set the home location. I ask because I had a bad crash and when I looked at the KMZ file it showed my drone trying to return to my house a mile away, they say this is the fault of stupid noobs who take off to quick, but nobody ever said how long to wait.",Yes I do but there doesn’t seam to be an attachment button on here. Thanks for the reply.
74,How long does it take to get home location?,4,"When you start up the quad with mini 3.1 how long does it need to sit to set the home location. I ask because I had a bad crash and when I looked at the KMZ file it showed my drone trying to return to my house a mile away, they say this is the fault of stupid noobs who take off to quick, but nobody ever said how long to wait.",Looks like you will have to use google drive or one drive and share a link here.  Also since you have APM flight controller logging is going to be set to low to get any real information about the flight.  Need logging set higher. You may want to do some test flights with logging turned up and see if you can recreate the issue maybe not so far from home though.
74,How long does it take to get home location?,5,"When you start up the quad with mini 3.1 how long does it need to sit to set the home location. I ask because I had a bad crash and when I looked at the KMZ file it showed my drone trying to return to my house a mile away, they say this is the fault of stupid noobs who take off to quick, but nobody ever said how long to wait.",My log was good enough to show a GPS failsafe with Nsat around 6. I checked all my logs the worst flight I had 3 sats one I had 12. I do I make it better?
74,How long does it take to get home location?,6,"When you start up the quad with mini 3.1 how long does it need to sit to set the home location. I ask because I had a bad crash and when I looked at the KMZ file it showed my drone trying to return to my house a mile away, they say this is the fault of stupid noobs who take off to quick, but nobody ever said how long to wait.",Sorry how do I make it better
74,How long does it take to get home location?,7,"When you start up the quad with mini 3.1 how long does it need to sit to set the home location. I ask because I had a bad crash and when I looked at the KMZ file it showed my drone trying to return to my house a mile away, they say this is the fault of stupid noobs who take off to quick, but nobody ever said how long to wait.",See *
74,How long does it take to get home location?,8,"When you start up the quad with mini 3.1 how long does it need to sit to set the home location. I ask because I had a bad crash and when I looked at the KMZ file it showed my drone trying to return to my house a mile away, they say this is the fault of stupid noobs who take off to quick, but nobody ever said how long to wait.","A clear view of the sky is required.  Remember that Satellites are not directly over head as this would be undesirable, and they may be located on the horizon.  The more open your location the better."
74,How long does it take to get home location?,9,"When you start up the quad with mini 3.1 how long does it need to sit to set the home location. I ask because I had a bad crash and when I looked at the KMZ file it showed my drone trying to return to my house a mile away, they say this is the fault of stupid noobs who take off to quick, but nobody ever said how long to wait.",Some of the smaller GPS units I have tested because they have smaller antennas are pretty deaf. GPS don’t like being right on top of speed controllers and power wiring either. Space weather can be a problem as well *
74,How long does it take to get home location?,10,"When you start up the quad with mini 3.1 how long does it need to sit to set the home location. I ask because I had a bad crash and when I looked at the KMZ file it showed my drone trying to return to my house a mile away, they say this is the fault of stupid noobs who take off to quick, but nobody ever said how long to wait.","Mine is right in the center of my 550 drone far away from everything, but the APM and the receiver thats like an inch below it."
74,How long does it take to get home location?,11,"When you start up the quad with mini 3.1 how long does it need to sit to set the home location. I ask because I had a bad crash and when I looked at the KMZ file it showed my drone trying to return to my house a mile away, they say this is the fault of stupid noobs who take off to quick, but nobody ever said how long to wait.",Mine is mounted next to my Pixhawk flight controller and it takes about 2 - 3 minutes to get a GPS lock.  If I’m next to my house it takes 5 - 10 and then I don’t trust it as it has a tendency to fly off.
75,Completely and Utterly Baffled,1,"Hi all, new here and doing my first Quad (Deadcat frame) and its driving me kinda crazy. Problem is motor No. 1 … on spinup motor 1 jitters and tries to what seems like go both directions. I know its not the motor because i plug that motor into another ESC and its perfectly fine. I know its not the ESC because i have tested that esc on one of the other motors thats working on the Quad. I have checked all solder connections, bullets, leads etc etc etc.  Only thing i can think of is the software. From day * after installing (multiple times) mission planner when selecting the type of quad on the right hand side is a pulldown that should populate itself with selections and that NEVER loads any options. Also when going into terminal in mission planner to do motor tests when i click connect its just a bunch of garble scrolling downwards forever and ever until even the program freezes and i have to end task it. so i am not sure if its even loading the correct quad firmware. But AGAIN! i have moved motor 3 signal wire over to motor 1 (thinking maybe output 1 its trying to act as a servo) but motor 3 spins up fine so i doubt its firmware as well. After years of debating which flight controller to get (my mini quads all run CC3D) i cant believe im having so much trouble with this. Any help would greatly be appreciated, the only thing i have not tried is loading mission planner on another windows machine, I’m not a windows fan at all and all myother pc’s in the house is Ubuntu Linux and thats the only reason i havent tried that last bit yet. thanks in advance on any tips i may try.","I’m not 100% about Pixhawk but with APM terminal was removed from arducopter 3.2 which is why you’d be getting gibberish on screen. But, you can find motor test under “optional hardware”. Have you tried doing an “all at once” esc calibration - *"
75,Completely and Utterly Baffled,2,"Hi all, new here and doing my first Quad (Deadcat frame) and its driving me kinda crazy. Problem is motor No. 1 … on spinup motor 1 jitters and tries to what seems like go both directions. I know its not the motor because i plug that motor into another ESC and its perfectly fine. I know its not the ESC because i have tested that esc on one of the other motors thats working on the Quad. I have checked all solder connections, bullets, leads etc etc etc.  Only thing i can think of is the software. From day * after installing (multiple times) mission planner when selecting the type of quad on the right hand side is a pulldown that should populate itself with selections and that NEVER loads any options. Also when going into terminal in mission planner to do motor tests when i click connect its just a bunch of garble scrolling downwards forever and ever until even the program freezes and i have to end task it. so i am not sure if its even loading the correct quad firmware. But AGAIN! i have moved motor 3 signal wire over to motor 1 (thinking maybe output 1 its trying to act as a servo) but motor 3 spins up fine so i doubt its firmware as well. After years of debating which flight controller to get (my mini quads all run CC3D) i cant believe im having so much trouble with this. Any help would greatly be appreciated, the only thing i have not tried is loading mission planner on another windows machine, I’m not a windows fan at all and all myother pc’s in the house is Ubuntu Linux and thats the only reason i havent tried that last bit yet. thanks in advance on any tips i may try.",APM is a multi programmable controller and if you haven’t run it though Mission Planner and loaded the Firmware or configured it then it won’t work as it comes from the factory un-configured. Mike
75,Completely and Utterly Baffled,3,"Hi all, new here and doing my first Quad (Deadcat frame) and its driving me kinda crazy. Problem is motor No. 1 … on spinup motor 1 jitters and tries to what seems like go both directions. I know its not the motor because i plug that motor into another ESC and its perfectly fine. I know its not the ESC because i have tested that esc on one of the other motors thats working on the Quad. I have checked all solder connections, bullets, leads etc etc etc.  Only thing i can think of is the software. From day * after installing (multiple times) mission planner when selecting the type of quad on the right hand side is a pulldown that should populate itself with selections and that NEVER loads any options. Also when going into terminal in mission planner to do motor tests when i click connect its just a bunch of garble scrolling downwards forever and ever until even the program freezes and i have to end task it. so i am not sure if its even loading the correct quad firmware. But AGAIN! i have moved motor 3 signal wire over to motor 1 (thinking maybe output 1 its trying to act as a servo) but motor 3 spins up fine so i doubt its firmware as well. After years of debating which flight controller to get (my mini quads all run CC3D) i cant believe im having so much trouble with this. Any help would greatly be appreciated, the only thing i have not tried is loading mission planner on another windows machine, I’m not a windows fan at all and all myother pc’s in the house is Ubuntu Linux and thats the only reason i havent tried that last bit yet. thanks in advance on any tips i may try.","I have run it thru mission planner, everything is set up, i get gps lock, my flight modes are all ok, compass calibrated the works, i only mention the program as i am totally lost on what else it could be and yes the app does do stupid crap sometimes so i mentioned it."
75,Completely and Utterly Baffled,4,"Hi all, new here and doing my first Quad (Deadcat frame) and its driving me kinda crazy. Problem is motor No. 1 … on spinup motor 1 jitters and tries to what seems like go both directions. I know its not the motor because i plug that motor into another ESC and its perfectly fine. I know its not the ESC because i have tested that esc on one of the other motors thats working on the Quad. I have checked all solder connections, bullets, leads etc etc etc.  Only thing i can think of is the software. From day * after installing (multiple times) mission planner when selecting the type of quad on the right hand side is a pulldown that should populate itself with selections and that NEVER loads any options. Also when going into terminal in mission planner to do motor tests when i click connect its just a bunch of garble scrolling downwards forever and ever until even the program freezes and i have to end task it. so i am not sure if its even loading the correct quad firmware. But AGAIN! i have moved motor 3 signal wire over to motor 1 (thinking maybe output 1 its trying to act as a servo) but motor 3 spins up fine so i doubt its firmware as well. After years of debating which flight controller to get (my mini quads all run CC3D) i cant believe im having so much trouble with this. Any help would greatly be appreciated, the only thing i have not tried is loading mission planner on another windows machine, I’m not a windows fan at all and all myother pc’s in the house is Ubuntu Linux and thats the only reason i havent tried that last bit yet. thanks in advance on any tips i may try.","Can you post a screenshot of the MP panel that is not populating? As for the motor that is spinning up, have you done the ESC calibration? *"
75,Completely and Utterly Baffled,5,"Hi all, new here and doing my first Quad (Deadcat frame) and its driving me kinda crazy. Problem is motor No. 1 … on spinup motor 1 jitters and tries to what seems like go both directions. I know its not the motor because i plug that motor into another ESC and its perfectly fine. I know its not the ESC because i have tested that esc on one of the other motors thats working on the Quad. I have checked all solder connections, bullets, leads etc etc etc.  Only thing i can think of is the software. From day * after installing (multiple times) mission planner when selecting the type of quad on the right hand side is a pulldown that should populate itself with selections and that NEVER loads any options. Also when going into terminal in mission planner to do motor tests when i click connect its just a bunch of garble scrolling downwards forever and ever until even the program freezes and i have to end task it. so i am not sure if its even loading the correct quad firmware. But AGAIN! i have moved motor 3 signal wire over to motor 1 (thinking maybe output 1 its trying to act as a servo) but motor 3 spins up fine so i doubt its firmware as well. After years of debating which flight controller to get (my mini quads all run CC3D) i cant believe im having so much trouble with this. Any help would greatly be appreciated, the only thing i have not tried is loading mission planner on another windows machine, I’m not a windows fan at all and all myother pc’s in the house is Ubuntu Linux and thats the only reason i havent tried that last bit yet. thanks in advance on any tips i may try.","Yes everything was calibrated, that one esc would never calibrate correctly, via the FC or via the Receiver method… will simply just order a replacement esc and go from there."
75,Completely and Utterly Baffled,6,"Hi all, new here and doing my first Quad (Deadcat frame) and its driving me kinda crazy. Problem is motor No. 1 … on spinup motor 1 jitters and tries to what seems like go both directions. I know its not the motor because i plug that motor into another ESC and its perfectly fine. I know its not the ESC because i have tested that esc on one of the other motors thats working on the Quad. I have checked all solder connections, bullets, leads etc etc etc.  Only thing i can think of is the software. From day * after installing (multiple times) mission planner when selecting the type of quad on the right hand side is a pulldown that should populate itself with selections and that NEVER loads any options. Also when going into terminal in mission planner to do motor tests when i click connect its just a bunch of garble scrolling downwards forever and ever until even the program freezes and i have to end task it. so i am not sure if its even loading the correct quad firmware. But AGAIN! i have moved motor 3 signal wire over to motor 1 (thinking maybe output 1 its trying to act as a servo) but motor 3 spins up fine so i doubt its firmware as well. After years of debating which flight controller to get (my mini quads all run CC3D) i cant believe im having so much trouble with this. Any help would greatly be appreciated, the only thing i have not tried is loading mission planner on another windows machine, I’m not a windows fan at all and all myother pc’s in the house is Ubuntu Linux and thats the only reason i havent tried that last bit yet. thanks in advance on any tips i may try.","Here goes. This is when i select X Quad to the right is a pulldown that always says loading Same if i choose spider V quad (which is what i have) Also as u can see  I have mission planner V 1.3.32 build 1.1.5736 each time i open it it also wants to update but it starts getting the new files and then gives this error. another thing i just noticed happening while taking screenshots and resizing to upload, the quad is on and all of a sudden while typing here, ESC’s that are still connected starts beeping on their own motors 3 and 4 only."
75,Completely and Utterly Baffled,7,"Hi all, new here and doing my first Quad (Deadcat frame) and its driving me kinda crazy. Problem is motor No. 1 … on spinup motor 1 jitters and tries to what seems like go both directions. I know its not the motor because i plug that motor into another ESC and its perfectly fine. I know its not the ESC because i have tested that esc on one of the other motors thats working on the Quad. I have checked all solder connections, bullets, leads etc etc etc.  Only thing i can think of is the software. From day * after installing (multiple times) mission planner when selecting the type of quad on the right hand side is a pulldown that should populate itself with selections and that NEVER loads any options. Also when going into terminal in mission planner to do motor tests when i click connect its just a bunch of garble scrolling downwards forever and ever until even the program freezes and i have to end task it. so i am not sure if its even loading the correct quad firmware. But AGAIN! i have moved motor 3 signal wire over to motor 1 (thinking maybe output 1 its trying to act as a servo) but motor 3 spins up fine so i doubt its firmware as well. After years of debating which flight controller to get (my mini quads all run CC3D) i cant believe im having so much trouble with this. Any help would greatly be appreciated, the only thing i have not tried is loading mission planner on another windows machine, I’m not a windows fan at all and all myother pc’s in the house is Ubuntu Linux and thats the only reason i havent tried that last bit yet. thanks in advance on any tips i may try.",PS its a APM 2.6 board.
75,Completely and Utterly Baffled,8,"Hi all, new here and doing my first Quad (Deadcat frame) and its driving me kinda crazy. Problem is motor No. 1 … on spinup motor 1 jitters and tries to what seems like go both directions. I know its not the motor because i plug that motor into another ESC and its perfectly fine. I know its not the ESC because i have tested that esc on one of the other motors thats working on the Quad. I have checked all solder connections, bullets, leads etc etc etc.  Only thing i can think of is the software. From day * after installing (multiple times) mission planner when selecting the type of quad on the right hand side is a pulldown that should populate itself with selections and that NEVER loads any options. Also when going into terminal in mission planner to do motor tests when i click connect its just a bunch of garble scrolling downwards forever and ever until even the program freezes and i have to end task it. so i am not sure if its even loading the correct quad firmware. But AGAIN! i have moved motor 3 signal wire over to motor 1 (thinking maybe output 1 its trying to act as a servo) but motor 3 spins up fine so i doubt its firmware as well. After years of debating which flight controller to get (my mini quads all run CC3D) i cant believe im having so much trouble with this. Any help would greatly be appreciated, the only thing i have not tried is loading mission planner on another windows machine, I’m not a windows fan at all and all myother pc’s in the house is Ubuntu Linux and thats the only reason i havent tried that last bit yet. thanks in advance on any tips i may try.",Looks like you’ve got a corrupted MP file. Please uninstall and download a new version. That field updates fine for me.
